Cell,BBA_ID,eLists,eHours,eKM,eHA,eNumObs,eCount
4658,92B21,0,0,0,0,0,0
4659,87B71,0,0,0,0,0,0
4660,92B12,5,5.15,16.093,0,5,0
4661,87B72,0,0,0,0,0,0
4662,92B11,1,2,0,0,2,0
4663,88B11,0,0,0,0,0,0
4664,91B72,0,0,0,0,0,0
4665,88B12,0,0,0,0,0,0
4666,91B71,2,2,0,0.5059,2,0
4667,88B21,8,0.8,0,0,8,0
4668,91B62,0,0,0,0,0,0
4669,88B22,0,0,0,0,0,0
4670,91B61,0,0,0,0,0,0
4671,88B31,0,0,0,0,0,0
4672,91B52,0,0,0,0,0,0
4673,88B32,0,0,0,0,0,0
4674,91B51,0,0,0,0,0,0
4675,88B41,0,0,0,0,0,0
4676,91B42,8,0.8,0,0,8,0
4677,89B42,0,0,0,0,0,0
4678,90B41,0,0,0,0,0,0
4679,89B51,0,0,0,0,0,0
4680,90B32,0,0,0,0,0,0
4681,89B52,7,0.7,0,0,7,0
4682,90B31,8,0.8,0,0,8,0
4683,89B61,8,0.8,0,0,8,0
4684,90B22,8,0.8,0,0,8,0
4685,89B62,0,0,0,0,0,0
4686,90B21,8,0.8,0,0,8,0
4687,89B71,0,0,0,0,0,0
4688,90B12,7,0.7,0,0,7,0
4689,89B72,0,0,0,0,0,0
4690,90B11,8,0.8,0,0,8,0
4691,95B74,0,0,0,0,0,0
4692,84B14,0,0,0,0,0,0
4693,95B73,0,0,0,0,0,0
4694,84B23,0,0,0,0,0,0
4695,84B24,0,0,0,0,0,0
4696,84B33,0,0,0,0,0,0
4697,95B54,0,0,0,0,0,0
4698,84B34,0,0,0,0,0,0
4699,95B53,29,99.66,75.643,839.7224,149,0
4700,84B43,0,0,0,0,0,0
4701,95B44,2,8,12.875,0,1,0
4702,85B44,0,0,0,0,0,0
4703,94B43,0,0,0,0,0,0
4704,85B53,1,0.17,16.093,0,1,0
4705,94B34,0,0,0,0,0,0
4706,85B54,0,0,0,0,0,0
4707,94B33,1,4,4.828,0,0,0
4708,85B63,0,0,0,0,0,0
4709,94B24,7,5.17,11.266,8.9031,7,0
4710,85B64,0,0,0,0,0,0
4711,94B23,2,0.16,0,0,2,0
4712,85B73,0,0,0,0,0,0
4713,94B14,0,0,0,0,0,0
4714,85B74,0,0,0,0,0,0
4715,94B13,0,0,0,0,0,0
4716,86B13,31,2.1,4.828,0,31,1
4717,93B74,39,40.01,111.846,0,39,0
4718,86B14,29,0.58,0,0,29,15
4719,93B73,3,7.92,4.828,0,23,0
4720,86B23,25,0.98,0,2.0234,25,0
4721,93B64,0,0,0,0,0,0
4722,86B24,0,0,0,0,0,0
4723,93B63,0,0,0,0,0,0
4724,86B33,0,0,0,0,0,0
4725,93B54,0,0,0,0,0,0
4726,86B34,0,0,0,0,0,0
4727,93B53,0,0,0,0,0,0
4728,86B43,0,0,0,0,0,0
4729,93B44,1,1,0,4.0469,3,0
4730,87B44,0,0,0,0,0,0
4731,92B43,0,0,0,0,0,0
4732,87B53,30,0.6,0,0,30,5
4733,92B34,0,0,0,0,0,0
4734,87B54,0,0,0,0,0,0
4735,92B33,0,0,0,0,0,0
4736,87B63,0,0,0,0,0,0
4737,92B24,0,0,0,0,0,0
4738,87B64,0,0,0,0,0,0
4739,92B23,0,0,0,0,0,0
4740,87B73,0,0,0,0,0,0
4741,92B14,0,0,0,0,0,0
4742,87B74,0,0,0,0,0,0
4743,92B13,0,0,0,0,0,0
4744,88B13,0,0,0,0,0,0
4745,91B74,0,0,0,0,0,0
4746,88B14,0,0,0,0,0,0
4747,91B73,6,13.42,76.121,0,9,0
4748,88B23,0,0,0,0,0,0
4749,91B64,9,7.91,8.852,0,12,0
4750,88B24,8,0.8,0,0,8,0
4751,91B63,0,0,0,0,0,0
4752,88B33,0,0,0,0,0,0
4753,91B54,1,5,4.828,1.2141,2,0
4754,88B34,0,0,0,0,0,0
4755,91B53,0,0,0,0,0,0
4756,88B43,0,0,0,0,0,0
4757,91B44,0,0,0,0,0,0
4758,89B44,0,0,0,0,0,0
4759,90B43,8,0.8,0,0,8,0
4760,89B53,0,0,0,0,0,0
4761,90B34,0,0,0,0,0,0
4762,89B54,7,0.77,9.656,0,7,0
4763,90B33,88,28.43,0,284.905,88,0
4764,89B63,8,0.8,0,0,8,0
4765,90B24,0,0,0,0,0,0
4766,89B64,8,0.8,0,0,8,0
4767,90B23,0,0,0,0,0,0
4768,89B73,0,0,0,0,0,0
4769,90B14,0,0,0,0,0,0
4770,89B74,0,0,0,0,0,0
4771,90B13,7,0.7,0,0,7,0
4772,84B16,0,0,0,0,0,0
4773,84B25,0,0,0,0,0,0
4774,84B26,0,0,0,0,0,0
4775,84B35,0,0,0,0,0,0
4776,84B36,0,0,0,0,0,0
4777,95B55,6,1.88,1.609,0,4,0
4778,84B45,0,0,0,0,0,0
4779,95B46,3,3.42,0,20.2343,1,0
4780,85B46,0,0,0,0,0,0
4781,94B45,1,2.25,0,28.328,1,0
4782,85B55,0,0,0,0,0,0
4783,94B36,2,1.5,0,2.2257,8,0
4784,85B56,0,0,0,0,0,0
4785,94B35,0,0,0,0,0,0
4786,85B65,0,0,0,0,0,0
4787,94B26,0,0,0,0,0,0
4788,85B66,0,0,0,0,0,0
4789,94B25,0,0,0,0,0,0
4790,85B75,0,0,0,0,0,0
4791,94B16,0,0,0,0,0,0
4792,85B76,1,12,0,0,2,0
4793,94B15,4,7.34,6.437,0,10,0
4794,86B15,56,7.58,22.531,0,56,11
4795,93B76,16,1.6,0,0,16,0
4796,86B16,30,0.6,0,0,30,0
4797,93B75,0,0,0,0,0,0
4798,86B25,30,0.6,0,0,30,0
4799,93B66,10,1,0,0,10,0
4800,86B26,30,0.6,0,0,30,0
4801,93B65,5,0.5,0,0,5,0
4802,86B35,0,0,0,0,0,0
4803,93B56,3,11,48.279,0,3,0
4804,86B36,1,0.08,0,0,1,0
4805,93B55,0,0,0,0,0,0
4806,86B45,24,0.48,0,0,24,0
4807,93B46,4,16,64.372,0,4,0
4808,87B46,30,0.6,0,0,30,0
4809,92B45,0,0,0,0,0,0
4810,87B55,29,0.58,0,0,29,0
4811,92B36,30,11.19,0,6.069,30,0
4812,87B56,30,0.6,0,0,30,3
4813,92B35,0,0,0,0,0,0
4814,87B65,0,0,0,0,0,0
4815,92B26,3,7.5,6.438,0,3,0
4816,87B66,0,0,0,0,0,0
4817,92B25,0,0,0,0,0,0
4818,87B75,0,0,0,0,0,0
4819,92B16,2,7,16.094,0,3,0
4820,87B76,0,0,0,0,0,0
4821,92B15,0,0,0,0,0,0
4822,88B15,0,0,0,0,0,0
4823,91B76,0,0,0,0,0,0
4824,88B16,0,0,0,0,0,0
4825,91B75,0,0,0,0,0,0
4826,88B25,0,0,0,0,0,0
4827,91B66,0,0,0,0,0,0
4828,88B26,0,0,0,0,0,0
4829,91B65,0,0,0,0,0,0
4830,88B35,0,0,0,0,0,0
4831,91B56,0,0,0,0,0,0
4832,88B36,0,0,0,0,0,0
4833,91B55,2,3.5,8.047,0,2,0
4834,88B45,7,0.7,0,0,7,0
4835,91B46,0,0,0,0,0,0
4836,89B46,9,0.9,0,0,9,0
4837,90B45,0,0,0,0,0,0
4838,89B55,8,0.8,0,0,8,0
4839,90B36,0,0,0,0,0,0
4840,89B56,6,0.6,0,0,6,0
4841,90B35,0,0,0,0,0,0
4842,89B65,8,0.8,0,0,8,0
4843,90B26,0,0,0,0,0,0
4844,89B66,8,0.8,0,0,8,0
4845,90B25,0,0,0,0,0,0
4846,89B75,7,0.7,0,0,7,0
4847,90B16,0,0,0,0,0,0
4848,89B76,0,0,0,0,0,0
4849,90B15,6,0.6,0,0,6,0
4850,84C12,0,0,0,0,0,0
4851,84C21,0,0,0,0,0,0
4852,84C22,0,0,0,0,0,0
4853,84C31,0,0,0,0,0,0
4854,84C32,0,0,0,0,0,0
4855,84C41,0,0,0,0,0,0
4856,95C42,4,7.25,0.805,12.1406,7,0
4857,85C42,0,0,0,0,0,0
4858,94C41,1,4,0,0,2,0
4859,85C51,0,0,0,0,0,0
4860,94C32,0,0,0,0,0,0
4861,85C52,0,0,0,0,0,0
4862,94C31,0,0,0,0,0,0
4863,85C61,0,0,0,0,0,0
4864,94C22,5,6.75,14.322,0,5,0
4865,85C62,0,0,0,0,0,0
4866,94C21,3,5.58,7.242,0,8,0
4867,85C71,0,0,0,0,0,0
4868,94C12,2,1.17,2.817,0,2,0
4869,85C72,0,0,0,0,0,0
4870,94C11,0,0,0,0,0,0
4871,86C11,4,9.5,12.875,0,4,1
4872,93C72,1,1,0.402,0,1,0
4873,86C12,0,0,0,0,0,0
4874,93C71,0,0,0,0,0,0
4875,86C21,0,0,0,0,0,0
4876,93C62,0,0,0,0,0,0
4877,86C22,0,0,0,0,0,0
4878,93C61,1,5,16.093,0,1,0
4879,86C31,0,0,0,0,0,0
4880,93C52,2,8.5,32.186,0,2,0
4881,86C32,0,0,0,0,0,0
4882,93C51,0,0,0,0,0,0
4883,86C41,0,0,0,0,0,0
4884,93C42,8,22.1,104.605,0,8,0
4885,87C42,0,0,0,0,0,0
4886,92C41,3,0.3,0,0,3,0
4887,87C51,0,0,0,0,0,0
4888,92C32,2,0.2,0,0,2,0
4889,87C52,1,6,0,0,1,0
4890,92C31,3,0.3,0,0,3,0
4891,87C61,1,0.5,5.472,0,2,0
4892,92C22,2,0.2,0,0,2,0
4893,87C62,0,0,0,0,0,0
4894,92C21,3,5.2,16.093,0,3,0
4895,87C71,0,0,0,0,0,0
4896,92C12,4,0.4,0,0,4,0
4897,87C72,0,0,0,0,0,0
4898,92C11,2,0.2,0,0,2,0
4899,88C11,0,0,0,0,0,0
4900,91C72,3,0.3,0,0,3,0
4901,88C12,0,0,0,0,0,0
4902,91C71,4,0.4,0,0,4,0
4903,88C21,0,0,0,0,0,0
4904,91C62,2,1.1,0.402,0,2,0
4905,88C22,0,0,0,0,0,0
4906,91C61,3,0.3,0,0,3,0
4907,88C31,3,0.3,0,0,3,0
4908,91C52,3,0.3,0,0,3,0
4909,88C32,2,0.2,0,0,2,0
4910,91C51,3,0.3,0,0,3,0
4911,88C41,5,0.5,0,0,5,0
4912,91C42,2,0.2,0,0,2,0
4913,89C42,3,0.3,0,0,3,0
4914,90C41,4,0.4,0,0,4,0
4915,89C51,3,0.3,0,0,3,0
4916,90C32,3,0.3,0,0,3,0
4917,89C52,1,0.1,0,0,1,0
4918,90C31,3,0.3,0,0,3,0
4919,89C61,4,0.4,0,0,4,0
4920,90C22,2,0.2,0,0,2,0
4921,89C62,4,0.4,0,0,4,0
4922,90C21,3,0.3,0,0,3,0
4923,89C71,3,0.3,0,0,3,0
4924,90C12,6,0.6,0,0,6,0
4925,89C72,5,0.5,0,0,5,0
4926,90C11,1,0.1,0,0,1,0
4927,27C56,0,0,0,0,0,0
4928,27C55,12,36.67,80.789,0,15,0
4929,27C46,0,0,0,0,0,0
4930,27B76,0,0,0,0,0,0
4931,68C22,0,0,0,0,0,0
4932,68C26,0,0,0,0,0,0
4933,68C24,1,2,4.828,0,0,0
4934,82D45,0,0,0,0,0,0
4935,26D25,0,0,0,0,0,0
4936,83D53,0,0,0,0,0,0
4937,83B42,0,0,0,0,0,0
