"","Lon1","Lat1","Centroid_ID","rn","nearest_in_grid2","nearest_in_grid3","nearest_in_grid4"
"3711",-75.03125,41.6875,3711,3711,972,67,22
"3712",-75.09375,41.6875,3712,3712,972,67,22
"3713",-75.03125,41.72916667,3713,3713,972,67,22
"3714",-75.21875,41.72916667,3714,3714,969,67,22
"3715",-75.46875,41.72916667,3715,3715,973,67,22
"3716",-75.46875,41.6875,3716,3716,973,67,22
"3717",-75.40625,41.77083333,3717,3717,946,67,22
"3718",-75.28125,41.72916667,3718,3718,944,67,22
"3719",-75.09375,41.8125,3719,3719,971,67,22
"3720",-75.09375,41.77083333,3720,3720,971,67,22
"3721",-75.28125,41.6875,3721,3721,944,67,22
"3722",-75.40625,41.6875,3722,3722,973,67,22
"3723",-75.40625,41.72916667,3723,3723,973,67,22
"3724",-76.71875,41.64583333,3724,3724,974,69,23
"3725",-76.65625,41.60416667,3725,3725,974,69,23
"3726",-76.84375,41.52083333,3726,3726,975,69,23
"3727",-76.65625,41.64583333,3727,3727,974,69,23
"3728",-76.59375,41.60416667,3728,3728,976,69,23
"3729",-76.53125,41.60416667,3729,3729,976,69,23
"3730",-76.59375,41.64583333,3730,3730,976,69,23
"3731",-76.53125,41.64583333,3731,3731,976,69,23
"3732",-76.09375,41.47916667,3732,3732,977,70,23
"3733",-76.09375,41.4375,3733,3733,977,70,23
"3734",-76.03125,41.39583333,3734,3734,978,70,23
"3735",-76.09375,41.39583333,3735,3735,978,70,23
"3736",-76.09375,41.35416667,3736,3736,978,70,23
"3737",-76.03125,41.35416667,3737,3737,978,70,23
"3738",-76.21875,41.39583333,3738,3738,979,70,23
"3739",-76.21875,41.35416667,3739,3739,979,70,23
"3740",-76.15625,41.35416667,3740,3740,979,70,23
"3741",-76.15625,41.39583333,3741,3741,979,70,23
"3742",-76.03125,41.60416667,3742,3742,980,70,23
"3743",-76.09375,41.60416667,3743,3743,980,70,23
"3744",-76.03125,41.64583333,3744,3744,980,70,23
"3745",-76.09375,41.64583333,3745,3745,980,70,23
"3746",-76.15625,41.60416667,3746,3746,981,70,23
"3747",-76.21875,41.60416667,3747,3747,981,70,23
"3748",-76.15625,41.64583333,3748,3748,981,70,23
"3749",-76.21875,41.64583333,3749,3749,981,70,23
"3750",-76.03125,41.52083333,3750,3750,982,70,23
"3751",-76.03125,41.5625,3751,3751,982,70,23
"3752",-76.09375,41.52083333,3752,3752,982,70,23
"3753",-76.09375,41.5625,3753,3753,982,70,23
"3754",-76.15625,41.5625,3754,3754,983,70,23
"3755",-76.15625,41.52083333,3755,3755,983,70,23
"3756",-76.21875,41.52083333,3756,3756,983,70,23
"3757",-76.03125,41.4375,3757,3757,977,70,23
"3758",-76.03125,41.47916667,3758,3758,977,70,23
"3759",-76.15625,41.47916667,3759,3759,984,70,23
"3760",-76.21875,41.4375,3760,3760,984,70,23
"3761",-76.21875,41.47916667,3761,3761,984,70,23
"3762",-76.15625,41.4375,3762,3762,984,70,23
"3763",-76.34375,41.39583333,3763,3763,985,70,23
"3764",-76.28125,41.35416667,3764,3764,985,70,23
"3765",-76.34375,41.35416667,3765,3765,985,70,23
"3766",-76.28125,41.39583333,3766,3766,985,70,23
"3767",-76.28125,41.4375,3767,3767,986,70,23
"3768",-76.34375,41.4375,3768,3768,986,70,23
"3769",-76.34375,41.47916667,3769,3769,986,70,23
"3770",-76.28125,41.47916667,3770,3770,986,70,23
"3771",-76.40625,41.47916667,3771,3771,987,70,23
"3772",-76.46875,41.4375,3772,3772,987,70,23
"3773",-76.40625,41.35416667,3773,3773,988,70,23
"3774",-76.40625,41.39583333,3774,3774,988,70,23
"3775",-76.46875,41.39583333,3775,3775,988,70,23
"3776",-76.46875,41.35416667,3776,3776,988,70,23
"3777",-76.40625,41.4375,3777,3777,987,70,23
"3778",-76.46875,41.47916667,3778,3778,987,70,23
"3779",-76.46875,41.52083333,3779,3779,989,70,23
"3780",-76.40625,41.60416667,3780,3780,990,70,23
"3781",-76.40625,41.64583333,3781,3781,990,70,23
"3782",-76.46875,41.64583333,3782,3782,990,70,23
"3783",-76.46875,41.60416667,3783,3783,990,70,23
"3784",-76.21875,41.5625,3784,3784,983,70,23
"3785",-76.28125,41.5625,3785,3785,991,70,23
"3786",-76.28125,41.52083333,3786,3786,991,70,23
"3787",-76.34375,41.52083333,3787,3787,991,70,23
"3788",-76.34375,41.5625,3788,3788,991,70,23
"3789",-76.46875,41.5625,3789,3789,989,70,23
"3790",-76.40625,41.5625,3790,3790,989,70,23
"3791",-76.40625,41.52083333,3791,3791,989,70,23
"3792",-76.34375,41.60416667,3792,3792,992,70,23
"3793",-76.28125,41.60416667,3793,3793,992,70,23
"3794",-76.34375,41.64583333,3794,3794,992,70,23
"3795",-76.28125,41.64583333,3795,3795,992,70,23
"3796",-76.59375,41.39583333,3796,3796,993,69,23
"3797",-76.53125,41.35416667,3797,3797,993,69,23
"3798",-76.65625,41.39583333,3798,3798,994,69,23
"3799",-76.59375,41.35416667,3799,3799,993,69,23
"3800",-76.53125,41.39583333,3800,3800,993,69,23
"3801",-76.53125,41.4375,3801,3801,995,69,23
"3802",-76.71875,41.47916667,3802,3802,996,69,23
"3803",-76.59375,41.47916667,3803,3803,995,69,23
"3804",-76.53125,41.47916667,3804,3804,995,69,23
"3805",-76.71875,41.4375,3805,3805,996,69,23
"3806",-76.65625,41.47916667,3806,3806,996,69,23
"3807",-76.65625,41.4375,3807,3807,996,69,23
"3808",-76.78125,41.35416667,3808,3808,997,69,23
"3809",-76.78125,41.4375,3809,3809,998,69,23
"3810",-76.65625,41.35416667,3810,3810,994,69,23
"3811",-76.59375,41.4375,3811,3811,995,69,23
"3812",-76.71875,41.39583333,3812,3812,994,69,23
"3813",-76.71875,41.35416667,3813,3813,994,69,23
"3814",-76.71875,41.52083333,3814,3814,999,69,23
"3815",-76.65625,41.52083333,3815,3815,999,69,23
"3816",-76.71875,41.5625,3816,3816,999,69,23
"3817",-76.65625,41.5625,3817,3817,999,69,23
"3818",-76.71875,41.60416667,3818,3818,974,69,23
"3819",-76.59375,41.5625,3819,3819,1000,69,23
"3820",-76.53125,41.52083333,3820,3820,1000,69,23
"3821",-76.53125,41.5625,3821,3821,1000,69,23
"3822",-76.59375,41.52083333,3822,3822,1000,69,23
"3823",-76.03125,41.6875,3823,3823,1001,71,23
"3824",-76.21875,41.77083333,3824,3824,1002,71,23
"3825",-76.15625,41.77083333,3825,3825,1002,71,23
"3826",-76.03125,41.77083333,3826,3826,1003,71,23
"3827",-76.09375,41.77083333,3827,3827,1003,71,23
"3828",-76.15625,41.8125,3828,3828,1002,71,23
"3829",-76.09375,41.8125,3829,3829,1003,71,23
"3830",-76.03125,41.8125,3830,3830,1003,71,23
"3831",-76.78125,41.60416667,3831,3831,1004,69,23
"3832",-76.84375,41.60416667,3832,3832,1004,69,23
"3833",-76.78125,41.64583333,3833,3833,1004,69,23
"3834",-76.84375,41.64583333,3834,3834,1004,69,23
"3835",-76.96875,41.64583333,3835,3835,1005,69,23
"3836",-76.90625,41.64583333,3836,3836,1005,69,23
"3837",-76.96875,41.60416667,3837,3837,1005,69,23
"3838",-76.84375,41.4375,3838,3838,998,69,23
"3839",-76.84375,41.47916667,3839,3839,998,69,23
"3840",-76.78125,41.47916667,3840,3840,998,69,23
"3841",-76.90625,41.47916667,3841,3841,1006,69,23
"3842",-76.96875,41.4375,3842,3842,1006,69,23
"3843",-76.90625,41.4375,3843,3843,1006,69,23
"3844",-76.96875,41.47916667,3844,3844,1006,69,23
"3845",-76.96875,41.35416667,3845,3845,1007,69,23
"3846",-76.90625,41.39583333,3846,3846,1007,69,23
"3847",-76.90625,41.35416667,3847,3847,1007,69,23
"3848",-76.96875,41.39583333,3848,3848,1007,69,23
"3849",-76.84375,41.35416667,3849,3849,997,69,23
"3850",-76.84375,41.39583333,3850,3850,997,69,23
"3851",-76.78125,41.39583333,3851,3851,997,69,23
"3852",-76.84375,41.5625,3852,3852,975,69,23
"3853",-76.90625,41.60416667,3853,3853,1005,69,23
"3854",-76.78125,41.5625,3854,3854,975,69,23
"3855",-76.78125,41.52083333,3855,3855,975,69,23
"3856",-76.90625,41.5625,3856,3856,1008,69,23
"3857",-76.96875,41.52083333,3857,3857,1008,69,23
"3858",-76.90625,41.52083333,3858,3858,1008,69,23
"3859",-76.96875,41.5625,3859,3859,1008,69,23
"3860",-76.46875,41.89583333,3860,3860,1009,71,23
"3861",-76.28125,41.85416667,3861,3861,1010,71,23
"3862",-76.40625,41.85416667,3862,3862,1009,71,23
"3863",-76.15625,41.6875,3863,3863,1011,71,23
"3864",-76.09375,41.72916667,3864,3864,1001,71,23
"3865",-76.09375,41.6875,3865,3865,1001,71,23
"3866",-76.15625,41.72916667,3866,3866,1011,71,23
"3867",-76.21875,41.72916667,3867,3867,1011,71,23
"3868",-76.21875,41.6875,3868,3868,1011,71,23
"3869",-76.28125,41.8125,3869,3869,1012,71,23
"3870",-76.28125,41.72916667,3870,3870,1013,71,23
"3871",-76.28125,41.6875,3871,3871,1013,71,23
"3872",-76.34375,41.6875,3872,3872,1013,71,23
"3873",-76.09375,41.9375,3873,3873,1014,71,23
"3874",-76.09375,41.97916667,3874,3874,1014,71,23
"3875",-76.03125,41.9375,3875,3875,1014,71,23
"3876",-76.03125,41.97916667,3876,3876,1014,71,23
"3877",-76.21875,41.9375,3877,3877,1015,71,23
"3878",-76.15625,41.9375,3878,3878,1015,71,23
"3879",-76.03125,41.85416667,3879,3879,1016,71,23
"3880",-76.09375,41.89583333,3880,3880,1016,71,23
"3881",-76.15625,41.85416667,3881,3881,1017,71,23
"3882",-76.21875,41.89583333,3882,3882,1017,71,23
"3883",-76.21875,41.85416667,3883,3883,1017,71,23
"3884",-76.15625,41.89583333,3884,3884,1017,71,23
"3885",-76.46875,41.85416667,3885,3885,1009,71,23
"3886",-76.40625,41.89583333,3886,3886,1009,71,23
"3887",-76.59375,41.6875,3887,3887,1018,72,23
"3888",-76.65625,41.72916667,3888,3888,1019,72,23
"3889",-76.71875,41.6875,3889,3889,1019,72,23
"3890",-76.71875,41.72916667,3890,3890,1019,72,23
"3891",-76.65625,41.6875,3891,3891,1019,72,23
"3892",-76.59375,41.72916667,3892,3892,1018,72,23
"3893",-76.53125,41.72916667,3893,3893,1018,72,23
"3894",-76.59375,41.8125,3894,3894,1020,72,23
"3895",-76.53125,41.77083333,3895,3895,1020,72,23
"3896",-76.53125,41.8125,3896,3896,1020,72,23
"3897",-76.59375,41.77083333,3897,3897,1020,72,23
"3898",-76.71875,41.8125,3898,3898,1021,72,23
"3899",-76.71875,41.77083333,3899,3899,1021,72,23
"3900",-76.65625,41.8125,3900,3900,1021,72,23
"3901",-76.78125,41.72916667,3901,3901,1022,72,23
"3902",-76.84375,41.77083333,3902,3902,1023,72,23
"3903",-76.65625,41.77083333,3903,3903,1021,72,23
"3904",-76.53125,41.6875,3904,3904,1018,72,23
"3905",-76.53125,41.9375,3905,3905,1024,72,23
"3906",-76.53125,41.85416667,3906,3906,1025,72,23
"3907",-76.53125,41.89583333,3907,3907,1025,72,23
"3908",-76.59375,41.89583333,3908,3908,1025,72,23
"3909",-76.59375,41.85416667,3909,3909,1025,72,23
"3910",-76.65625,41.89583333,3910,3910,1026,72,23
"3911",-76.65625,41.85416667,3911,3911,1026,72,23
"3912",-76.71875,41.85416667,3912,3912,1026,72,23
"3913",-76.71875,41.89583333,3913,3913,1026,72,23
"3914",-76.71875,41.9375,3914,3914,1027,72,23
"3915",-76.59375,41.97916667,3915,3915,1024,72,23
"3916",-76.59375,41.9375,3916,3916,1024,72,23
"3917",-76.53125,41.97916667,3917,3917,1024,72,23
"3918",-76.65625,41.97916667,3918,3918,1027,72,23
"3919",-76.65625,41.9375,3919,3919,1027,72,23
"3920",-76.71875,41.97916667,3920,3920,1027,72,23
"3921",-76.78125,41.89583333,3921,3921,1028,72,23
"3922",-76.78125,41.9375,3922,3922,1029,72,23
"3923",-76.84375,41.97916667,3923,3923,1029,72,23
"3924",-76.78125,41.97916667,3924,3924,1029,72,23
"3925",-76.84375,41.9375,3925,3925,1029,72,23
"3926",-76.90625,41.9375,3926,3926,1030,72,23
"3927",-76.90625,41.97916667,3927,3927,1030,72,23
"3928",-76.96875,41.97916667,3928,3928,1030,72,23
"3929",-76.96875,41.9375,3929,3929,1030,72,23
"3930",-76.78125,41.85416667,3930,3930,1028,72,23
"3931",-76.84375,41.85416667,3931,3931,1028,72,23
"3932",-76.84375,41.89583333,3932,3932,1028,72,23
"3933",-76.90625,41.89583333,3933,3933,1031,72,23
"3934",-76.90625,41.85416667,3934,3934,1031,72,23
"3935",-76.96875,41.85416667,3935,3935,1031,72,23
"3936",-76.96875,41.89583333,3936,3936,1031,72,23
"3937",-76.90625,41.8125,3937,3937,1032,72,23
"3938",-76.90625,41.72916667,3938,3938,1033,72,23
"3939",-76.78125,41.6875,3939,3939,1022,72,23
"3940",-76.84375,41.6875,3940,3940,1022,72,23
"3941",-76.84375,41.72916667,3941,3941,1022,72,23
"3942",-76.96875,41.72916667,3942,3942,1033,72,23
"3943",-76.96875,41.6875,3943,3943,1033,72,23
"3944",-76.78125,41.8125,3944,3944,1023,72,23
"3945",-76.78125,41.77083333,3945,3945,1023,72,23
"3946",-76.84375,41.8125,3946,3946,1023,72,23
"3947",-76.96875,41.8125,3947,3947,1032,72,23
"3948",-76.96875,41.77083333,3948,3948,1032,72,23
"3949",-76.90625,41.77083333,3949,3949,1032,72,23
"3950",-76.90625,41.6875,3950,3950,1033,72,23
"3951",-76.28125,41.77083333,3951,3951,1012,71,23
"3952",-76.21875,41.8125,3952,3952,1002,71,23
"3953",-76.03125,41.72916667,3953,3953,1001,71,23
"3954",-76.34375,41.72916667,3954,3954,1013,71,23
"3955",-76.40625,41.6875,3955,3955,1034,71,23
"3956",-76.40625,41.72916667,3956,3956,1034,71,23
"3957",-76.46875,41.72916667,3957,3957,1034,71,23
"3958",-76.46875,41.6875,3958,3958,1034,71,23
"3959",-76.40625,41.77083333,3959,3959,1035,71,23
"3960",-76.40625,41.8125,3960,3960,1035,71,23
"3961",-76.46875,41.8125,3961,3961,1035,71,23
"3962",-76.34375,41.77083333,3962,3962,1012,71,23
"3963",-76.46875,41.77083333,3963,3963,1035,71,23
"3964",-76.40625,41.97916667,3964,3964,1036,71,23
"3965",-76.34375,41.8125,3965,3965,1012,71,23
"3966",-76.21875,41.97916667,3966,3966,1015,71,23
"3967",-76.09375,41.85416667,3967,3967,1016,71,23
"3968",-76.03125,41.89583333,3968,3968,1016,71,23
"3969",-76.15625,41.97916667,3969,3969,1015,71,23
"3970",-76.46875,41.97916667,3970,3970,1036,71,23
"3971",-76.40625,41.9375,3971,3971,1036,71,23
"3972",-76.34375,41.85416667,3972,3972,1010,71,23
"3973",-76.28125,41.9375,3973,3973,1037,71,23
"3974",-76.34375,41.97916667,3974,3974,1037,71,23
"3975",-76.28125,41.97916667,3975,3975,1037,71,23
"3976",-76.34375,41.9375,3976,3976,1037,71,23
"3977",-76.46875,41.9375,3977,3977,1036,71,23
"3978",-76.34375,41.89583333,3978,3978,1010,71,23
"3979",-76.28125,41.89583333,3979,3979,1010,71,23
"3980",-77.90625,41.4375,3980,3980,1038,73,24
"3981",-77.15625,41.4375,3981,3981,1039,74,24
"3982",-77.09375,41.47916667,3982,3982,1040,74,24
"3983",-77.03125,41.39583333,3983,3983,1041,74,24
"3984",-77.03125,41.35416667,3984,3984,1041,74,24
"3985",-77.09375,41.35416667,3985,3985,1041,74,24
"3986",-77.09375,41.39583333,3986,3986,1041,74,24
"3987",-77.15625,41.47916667,3987,3987,1039,74,24
"3988",-77.15625,41.39583333,3988,3988,1042,74,24
"3989",-77.21875,41.47916667,3989,3989,1039,74,24
"3990",-77.21875,41.4375,3990,3990,1039,74,24
"3991",-77.15625,41.35416667,3991,3991,1042,74,24
"3992",-77.03125,41.47916667,3992,3992,1040,74,24
"3993",-77.09375,41.4375,3993,3993,1040,74,24
"3994",-77.03125,41.4375,3994,3994,1040,74,24
"3995",-77.40625,41.39583333,3995,3995,1043,74,24
"3996",-77.40625,41.35416667,3996,3996,1043,74,24
"3997",-77.46875,41.35416667,3997,3997,1043,74,24
"3998",-77.46875,41.39583333,3998,3998,1043,74,24
"3999",-77.28125,41.4375,3999,3999,1044,74,24
"4000",-77.21875,41.35416667,4000,4000,1042,74,24
"4001",-77.21875,41.39583333,4001,4001,1042,74,24
"4002",-77.28125,41.47916667,4002,4002,1044,74,24
"4003",-77.34375,41.4375,4003,4003,1044,74,24
"4004",-77.28125,41.39583333,4004,4004,1045,74,24
"4005",-77.28125,41.35416667,4005,4005,1045,74,24
"4006",-77.34375,41.39583333,4006,4006,1045,74,24
"4007",-77.34375,41.35416667,4007,4007,1045,74,24
"4008",-77.09375,41.64583333,4008,4008,1046,74,24
"4009",-77.03125,41.64583333,4009,4009,1046,74,24
"4010",-77.03125,41.60416667,4010,4010,1046,74,24
"4011",-77.09375,41.60416667,4011,4011,1046,74,24
"4012",-77.03125,41.5625,4012,4012,1047,74,24
"4013",-77.03125,41.52083333,4013,4013,1047,74,24
"4014",-77.09375,41.52083333,4014,4014,1047,74,24
"4015",-77.09375,41.5625,4015,4015,1047,74,24
"4016",-77.15625,41.52083333,4016,4016,1048,74,24
"4017",-77.15625,41.5625,4017,4017,1048,74,24
"4018",-77.15625,41.60416667,4018,4018,1049,74,24
"4019",-77.15625,41.64583333,4019,4019,1049,74,24
"4020",-77.21875,41.60416667,4020,4020,1049,74,24
"4021",-77.21875,41.64583333,4021,4021,1049,74,24
"4022",-77.21875,41.52083333,4022,4022,1048,74,24
"4023",-77.21875,41.5625,4023,4023,1048,74,24
"4024",-77.28125,41.64583333,4024,4024,1050,74,24
"4025",-77.34375,41.60416667,4025,4025,1050,74,24
"4026",-77.40625,41.60416667,4026,4026,1051,74,24
"4027",-77.28125,41.60416667,4027,4027,1050,74,24
"4028",-77.34375,41.64583333,4028,4028,1050,74,24
"4029",-77.46875,41.60416667,4029,4029,1051,74,24
"4030",-77.28125,41.5625,4030,4030,1052,74,24
"4031",-77.46875,41.64583333,4031,4031,1051,74,24
"4032",-77.40625,41.64583333,4032,4032,1051,74,24
"4033",-77.28125,41.52083333,4033,4033,1052,74,24
"4034",-77.40625,41.5625,4034,4034,1053,74,24
"4035",-77.34375,41.52083333,4035,4035,1052,74,24
"4036",-77.34375,41.5625,4036,4036,1052,74,24
"4037",-77.40625,41.52083333,4037,4037,1053,74,24
"4038",-77.46875,41.52083333,4038,4038,1053,74,24
"4039",-77.46875,41.5625,4039,4039,1053,74,24
"4040",-77.34375,41.47916667,4040,4040,1044,74,24
"4041",-77.40625,41.4375,4041,4041,1054,74,24
"4042",-77.46875,41.4375,4042,4042,1054,74,24
"4043",-77.46875,41.47916667,4043,4043,1054,74,24
"4044",-77.40625,41.47916667,4044,4044,1054,74,24
"4045",-77.53125,41.35416667,4045,4045,1055,73,24
"4046",-77.59375,41.39583333,4046,4046,1055,73,24
"4047",-77.53125,41.39583333,4047,4047,1055,73,24
"4048",-77.59375,41.35416667,4048,4048,1055,73,24
"4049",-77.53125,41.47916667,4049,4049,1056,73,24
"4050",-77.59375,41.47916667,4050,4050,1056,73,24
"4051",-77.59375,41.4375,4051,4051,1056,73,24
"4052",-77.53125,41.4375,4052,4052,1056,73,24
"4053",-77.71875,41.47916667,4053,4053,1057,73,24
"4054",-77.65625,41.4375,4054,4054,1057,73,24
"4055",-77.65625,41.47916667,4055,4055,1057,73,24
"4056",-77.65625,41.35416667,4056,4056,1058,73,24
"4057",-77.65625,41.39583333,4057,4057,1058,73,24
"4058",-77.71875,41.35416667,4058,4058,1058,73,24
"4059",-77.71875,41.39583333,4059,4059,1058,73,24
"4060",-77.71875,41.4375,4060,4060,1057,73,24
"4061",-77.84375,41.39583333,4061,4061,1059,73,24
"4062",-77.78125,41.35416667,4062,4062,1059,73,24
"4063",-77.84375,41.35416667,4063,4063,1059,73,24
"4064",-77.90625,41.39583333,4064,4064,1060,73,24
"4065",-77.78125,41.39583333,4065,4065,1059,73,24
"4066",-77.96875,41.35416667,4066,4066,1060,73,24
"4067",-77.90625,41.35416667,4067,4067,1060,73,24
"4068",-77.84375,41.4375,4068,4068,1061,73,24
"4069",-77.96875,41.39583333,4069,4069,1060,73,24
"4070",-77.78125,41.47916667,4070,4070,1061,73,24
"4071",-77.78125,41.4375,4071,4071,1061,73,24
"4072",-77.21875,41.9375,4072,4072,1062,75,24
"4073",-77.03125,41.85416667,4073,4073,1063,75,24
"4074",-77.09375,41.89583333,4074,4074,1063,75,24
"4075",-77.21875,41.85416667,4075,4075,1064,75,24
"4076",-77.21875,41.89583333,4076,4076,1064,75,24
"4077",-77.03125,41.97916667,4077,4077,1065,75,24
"4078",-77.09375,41.85416667,4078,4078,1063,75,24
"4079",-77.09375,41.8125,4079,4079,1066,75,24
"4080",-77.15625,41.77083333,4080,4080,1067,75,24
"4081",-77.03125,41.8125,4081,4081,1066,75,24
"4082",-77.09375,41.77083333,4082,4082,1066,75,24
"4083",-77.03125,41.77083333,4083,4083,1066,75,24
"4084",-77.09375,41.72916667,4084,4084,1068,75,24
"4085",-77.03125,41.72916667,4085,4085,1068,75,24
"4086",-77.03125,41.6875,4086,4086,1068,75,24
"4087",-77.09375,41.6875,4087,4087,1068,75,24
"4088",-77.15625,41.6875,4088,4088,1069,75,24
"4089",-77.21875,41.6875,4089,4089,1069,75,24
"4090",-77.21875,41.8125,4090,4090,1067,75,24
"4091",-77.15625,41.8125,4091,4091,1067,75,24
"4092",-77.21875,41.77083333,4092,4092,1067,75,24
"4093",-77.21875,41.72916667,4093,4093,1069,75,24
"4094",-77.15625,41.72916667,4094,4094,1069,75,24
"4095",-77.34375,41.8125,4095,4095,1070,75,24
"4096",-77.28125,41.77083333,4096,4096,1070,75,24
"4097",-77.40625,41.8125,4097,4097,1071,75,24
"4098",-77.40625,41.77083333,4098,4098,1071,75,24
"4099",-77.28125,41.8125,4099,4099,1070,75,24
"4100",-77.34375,41.77083333,4100,4100,1070,75,24
"4101",-77.28125,41.6875,4101,4101,1072,75,24
"4102",-77.34375,41.72916667,4102,4102,1072,75,24
"4103",-77.46875,41.77083333,4103,4103,1071,75,24
"4104",-77.46875,41.8125,4104,4104,1071,75,24
"4105",-77.40625,41.72916667,4105,4105,1073,75,24
"4106",-77.46875,41.72916667,4106,4106,1073,75,24
"4107",-77.28125,41.72916667,4107,4107,1072,75,24
"4108",-77.34375,41.6875,4108,4108,1072,75,24
"4109",-77.46875,41.6875,4109,4109,1073,75,24
"4110",-77.40625,41.6875,4110,4110,1073,75,24
"4111",-77.15625,41.97916667,4111,4111,1062,75,24
"4112",-77.03125,41.89583333,4112,4112,1063,75,24
"4113",-77.15625,41.89583333,4113,4113,1064,75,24
"4114",-77.15625,41.85416667,4114,4114,1064,75,24
"4115",-77.28125,41.9375,4115,4115,1074,75,24
"4116",-77.34375,41.9375,4116,4116,1074,75,24
"4117",-77.40625,41.97916667,4117,4117,1075,75,24
"4118",-77.28125,41.97916667,4118,4118,1074,75,24
"4119",-77.34375,41.97916667,4119,4119,1074,75,24
"4120",-77.46875,41.9375,4120,4120,1075,75,24
"4121",-77.28125,41.89583333,4121,4121,1076,75,24
"4122",-77.34375,41.85416667,4122,4122,1076,75,24
"4123",-77.34375,41.89583333,4123,4123,1076,75,24
"4124",-77.40625,41.85416667,4124,4124,1077,75,24
"4125",-77.46875,41.89583333,4125,4125,1077,75,24
"4126",-77.46875,41.85416667,4126,4126,1077,75,24
"4127",-77.40625,41.89583333,4127,4127,1077,75,24
"4128",-77.46875,41.97916667,4128,4128,1075,75,24
"4129",-77.28125,41.85416667,4129,4129,1076,75,24
"4130",-77.40625,41.9375,4130,4130,1075,75,24
"4131",-77.09375,41.9375,4131,4131,1065,75,24
"4132",-77.15625,41.9375,4132,4132,1062,75,24
"4133",-77.09375,41.97916667,4133,4133,1065,75,24
"4134",-77.03125,41.9375,4134,4134,1065,75,24
"4135",-77.21875,41.97916667,4135,4135,1062,75,24
"4136",-77.90625,41.72916667,4136,4136,1078,76,24
"4137",-77.96875,41.6875,4137,4137,1078,76,24
"4138",-77.84375,41.77083333,4138,4138,1079,76,24
"4139",-77.78125,41.8125,4139,4139,1079,76,24
"4140",-77.90625,41.8125,4140,4140,1080,76,24
"4141",-77.90625,41.77083333,4141,4141,1080,76,24
"4142",-77.96875,41.77083333,4142,4142,1080,76,24
"4143",-77.71875,41.89583333,4143,4143,1081,76,24
"4144",-77.53125,41.85416667,4144,4144,1082,76,24
"4145",-77.65625,41.85416667,4145,4145,1081,76,24
"4146",-77.96875,41.8125,4146,4146,1080,76,24
"4147",-77.78125,41.6875,4147,4147,1083,76,24
"4148",-77.84375,41.72916667,4148,4148,1083,76,24
"4149",-77.84375,41.8125,4149,4149,1079,76,24
"4150",-77.78125,41.77083333,4150,4150,1079,76,24
"4151",-77.53125,41.77083333,4151,4151,1084,76,24
"4152",-77.53125,41.8125,4152,4152,1084,76,24
"4153",-77.53125,41.72916667,4153,4153,1085,76,24
"4154",-77.53125,41.6875,4154,4154,1085,76,24
"4155",-77.59375,41.6875,4155,4155,1085,76,24
"4156",-77.59375,41.72916667,4156,4156,1085,76,24
"4157",-77.65625,41.6875,4157,4157,1086,76,24
"4158",-77.65625,41.72916667,4158,4158,1086,76,24
"4159",-77.71875,41.72916667,4159,4159,1086,76,24
"4160",-77.71875,41.6875,4160,4160,1086,76,24
"4161",-77.71875,41.77083333,4161,4161,1087,76,24
"4162",-77.71875,41.8125,4162,4162,1087,76,24
"4163",-77.59375,41.77083333,4163,4163,1084,76,24
"4164",-77.65625,41.8125,4164,4164,1087,76,24
"4165",-77.65625,41.77083333,4165,4165,1087,76,24
"4166",-77.59375,41.8125,4166,4166,1084,76,24
"4167",-77.78125,41.72916667,4167,4167,1083,76,24
"4168",-77.84375,41.6875,4168,4168,1083,76,24
"4169",-77.96875,41.72916667,4169,4169,1078,76,24
"4170",-77.90625,41.6875,4170,4170,1078,76,24
"4171",-77.59375,41.85416667,4171,4171,1082,76,24
"4172",-77.65625,41.97916667,4172,4172,1088,76,24
"4173",-77.53125,41.89583333,4173,4173,1082,76,24
"4174",-77.53125,41.97916667,4174,4174,1089,76,24
"4175",-77.53125,41.9375,4175,4175,1089,76,24
"4176",-77.59375,41.9375,4176,4176,1089,76,24
"4177",-77.59375,41.97916667,4177,4177,1089,76,24
"4178",-77.71875,41.97916667,4178,4178,1088,76,24
"4179",-77.65625,41.9375,4179,4179,1088,76,24
"4180",-77.71875,41.9375,4180,4180,1088,76,24
"4181",-77.59375,41.89583333,4181,4181,1082,76,24
"4182",-77.71875,41.85416667,4182,4182,1081,76,24
"4183",-77.96875,41.89583333,4183,4183,1090,76,24
"4184",-77.90625,41.97916667,4184,4184,1091,76,24
"4185",-77.78125,41.97916667,4185,4185,1092,76,24
"4186",-77.65625,41.89583333,4186,4186,1081,76,24
"4187",-77.78125,41.9375,4187,4187,1092,76,24
"4188",-77.84375,41.97916667,4188,4188,1092,76,24
"4189",-77.78125,41.85416667,4189,4189,1093,76,24
"4190",-77.78125,41.89583333,4190,4190,1093,76,24
"4191",-77.84375,41.89583333,4191,4191,1093,76,24
"4192",-77.84375,41.85416667,4192,4192,1093,76,24
"4193",-77.90625,41.89583333,4193,4193,1090,76,24
"4194",-77.90625,41.85416667,4194,4194,1090,76,24
"4195",-77.84375,41.47916667,4195,4195,1061,73,24
"4196",-77.96875,41.4375,4196,4196,1038,73,24
"4197",-77.90625,41.47916667,4197,4197,1038,73,24
"4198",-77.96875,41.47916667,4198,4198,1038,73,24
"4199",-77.71875,41.64583333,4199,4199,1094,73,24
"4200",-77.71875,41.60416667,4200,4200,1094,73,24
